,LATITUDE,LONGITUDE
343922,30.46080534,-97.78924432
343923,30.13760249,-97.78924444
343996,30.15521076,-97.78926183
343999,30.15521013,-97.78926203
344003,30.4806576,-97.78926303
344008,30.49759695,-97.78926659
344014,30.48965956,-97.7892698
344020,30.46304,-97.78927
344037,30.46479687,-97.78928497
344038,30.46479687,-97.78928497
344067,30.15506501,-97.78929433
344082,30.48923111,-97.78930018
344104,30.50164903,-97.78930883
344109,30.45939,-97.78931
344110,30.45937648,-97.78931062
344114,30.50115129,-97.78931245
344116,30.5002822,-97.78931317
344118,30.49952863,-97.78931402
344124,30.14302,-97.78932
344130,30.14301936,-97.78932339
344133,30.14209755,-97.78932821
344143,30.48864,-97.78933
344148,30.45966024,-97.78933488
344159,30.48370108,-97.78934461
344160,30.49714746,-97.78934516
344161,30.4983466,-97.78934524
344162,30.13782453,-97.78934618
344163,30.48885252,-97.78934828
344166,30.50215314,-97.78934951
344173,30.48885,-97.78935
344174,30.49463,-97.78935
344175,30.49463,-97.78935
344176,30.49463,-97.78935
344192,30.49875675,-97.78936299
344196,30.48413053,-97.78936502
344198,30.13601798,-97.78936524
344200,30.48429009,-97.78936716
344201,30.48824783,-97.78936743
344211,30.48825,-97.78937
344231,30.48333329,-97.7893829
344232,30.48283824,-97.78938327
344234,30.49797057,-97.78938376
344238,30.45990878,-97.78938546
344249,30.16703,-97.78939
344253,30.45991,-97.78939
344256,30.48636165,-97.78939501
344272,30.47005,-97.7894
344273,30.50106,-97.7894
344274,30.47004954,-97.78940028
344279,30.50105959,-97.7894038
344281,30.4844421,-97.78940443
344287,30.49756124,-97.78940728
344290,30.46010176,-97.78940894
344299,30.49756,-97.78941
344304,30.50156314,-97.78941591
344340,30.48458848,-97.78943549
344347,30.46351,-97.78944
344351,30.50062033,-97.78944399
344352,30.48928898,-97.78944473
344371,30.48473743,-97.78945696
344374,30.49709193,-97.78945778
344376,30.13320355,-97.78945829
344377,30.4970917,-97.78945896
344380,30.14223,-97.78946
344385,30.135998,-97.78946702
344389,30.50206201,-97.78946943
344390,30.13806626,-97.78946955
344400,30.46023791,-97.78947836
344412,30.49104441,-97.78948094
344417,30.49949629,-97.78948638
344433,30.46994,-97.78949
344434,30.48159,-97.78949
344435,30.48203,-97.78949
344436,30.48967,-97.78949
344451,30.48490037,-97.78949077
344457,30.48364899,-97.78949206
344464,30.48888022,-97.78949681
344486,30.49059384,-97.78950554
344487,30.50078933,-97.78950623
344488,30.49871285,-97.78950708
344496,30.4983,-97.78951
344502,30.4983032,-97.78951472
344509,30.49089391,-97.78951985
344518,30.4887,-97.78952
344519,30.16548757,-97.78952006
344520,30.16548757,-97.78952006
344521,30.16548757,-97.78952006
344522,30.16548757,-97.78952006
344523,30.16548757,-97.78952006
344524,30.16548757,-97.78952006
344525,30.16548757,-97.78952006
344526,30.16548757,-97.78952006
344527,30.16548757,-97.78952006
344528,30.16548757,-97.78952006
344529,30.16548757,-97.78952006
344530,30.16548757,-97.78952006
344531,30.16548757,-97.78952006
344532,30.16548757,-97.78952006
344533,30.16548757,-97.78952006
344534,30.16548757,-97.78952006
344535,30.16548757,-97.78952006
344536,30.16548757,-97.78952006
344537,30.16548757,-97.78952006
344538,30.16548757,-97.78952006
344539,30.16548757,-97.78952006
344540,30.16548757,-97.78952006
344541,30.16548757,-97.78952006
344542,30.16548757,-97.78952006
344543,30.16548757,-97.78952006
344544,30.16548757,-97.78952006
344545,30.16548757,-97.78952006
344546,30.16548757,-97.78952006
344547,30.16548757,-97.78952006
344548,30.16548757,-97.78952006
344549,30.16548757,-97.78952006
344550,30.16548757,-97.78952006
344551,30.16548757,-97.78952006
344552,30.16548757,-97.78952006
344557,30.4979376,-97.78952438
344562,30.50148006,-97.7895261
344563,30.48834175,-97.78952691
344568,30.49047058,-97.78953103
344571,30.48279446,-97.78953368
344572,30.48506075,-97.78953417
344577,30.13754322,-97.78953955
344593,30.48634817,-97.7895478
344596,30.46283013,-97.78954962
344597,30.46283013,-97.78954962
344605,30.48937084,-97.78955055
344609,30.48328165,-97.78955257
344613,30.13596128,-97.78955659
344615,30.49033639,-97.78955998
344616,30.13358,-97.78956
344617,30.15753,-97.78956
344618,30.16727,-97.78956
344631,30.49982779,-97.78956021
344697,30.49752308,-97.78956391
344720,30.49684,-97.78957
344773,30.14197095,-97.78957248
344775,30.50197606,-97.78957334
344778,30.48195509,-97.78957817
344779,30.48195509,-97.78957817
344787,30.48196,-97.78958
344788,30.48196,-97.78958
344789,30.48196,-97.78958
344790,30.48196,-97.78958
344791,30.48196,-97.78958
344792,30.48961,-97.78958
344793,30.48961,-97.78958
344804,30.46039411,-97.78958853
344824,30.49019689,-97.7895986
344830,30.48590642,-97.78960075
344831,30.46052637,-97.78960092
344834,30.48573592,-97.78960208
344839,30.1653,-97.78961
344845,30.48189,-97.78961
344848,30.4900597,-97.78961492
344850,30.1383992,-97.78961584
344854,30.49942189,-97.78961857
344855,30.13961763,-97.78961859
344859,30.49961,-97.78962
344862,30.4855878,-97.78962187
344864,30.15782459,-97.78962364
344867,30.13932075,-97.7896264
344880,30.50140517,-97.78963289
344882,30.48545329,-97.78963495
344883,30.49867963,-97.789635
344888,30.50092124,-97.78963932
344899,30.49845,-97.78964
344900,30.50092,-97.78964
344907,30.48528842,-97.78964248
344924,30.48988427,-97.78964496
344925,30.48892165,-97.78964498
344926,30.14269572,-97.78964518
344929,30.1427,-97.78965
344961,30.49825387,-97.78966212
344962,30.49788807,-97.78966226
344964,30.48844622,-97.78966389
344971,30.48202,-97.78967
344977,30.48789095,-97.78967855
345048,30.50188773,-97.78969637
345049,30.49978376,-97.78969794
345063,30.48360922,-97.78970587
345066,30.48637337,-97.7897091
345067,30.1338906,-97.78970916
345068,30.1338906,-97.78970916
345069,30.1332608,-97.78970991
345070,30.13389,-97.78971
345071,30.13389,-97.78971
345075,30.48186,-97.78971
345078,30.1306206,-97.78971293
345079,30.1306206,-97.78971293
345080,30.1306206,-97.78971293
345081,30.1306206,-97.78971293
345093,30.48974827,-97.7897216
345103,30.47042187,-97.78973018
345104,30.47042187,-97.78973018
345105,30.50131084,-97.78973066
345106,30.48323294,-97.78973169
345123,30.50018,-97.78974
345124,30.4993858,-97.78974021
345130,30.13867135,-97.78974791
345131,30.14182,-97.78975
345133,30.46329,-97.78975
345136,30.14181498,-97.78975063
345158,30.49694665,-97.78976017
345163,30.49863816,-97.78976314
345179,30.13590233,-97.7897733
345181,30.48806339,-97.78977562
345187,30.15752,-97.78978
345188,30.16029,-97.78978
345196,30.13732167,-97.78978342
345202,30.49784654,-97.78978722
345215,30.49785,-97.78979
345222,30.49709041,-97.78979766
345236,30.48849022,-97.78980246
345238,30.50180184,-97.78980345
345251,30.48767905,-97.78981117
345253,30.50044888,-97.78981377
345258,30.47052265,-97.7898196
345265,30.50123295,-97.78982483
345269,30.49973411,-97.78982948
345272,30.14228,-97.78983
345281,30.47705767,-97.78983123
345282,30.47705767,-97.78983123
345283,30.47705767,-97.78983123
345284,30.47705767,-97.78983123
345285,30.47705767,-97.78983123
345286,30.47705767,-97.78983123
345287,30.47705767,-97.78983123
345288,30.47705767,-97.78983123
345289,30.47705767,-97.78983123
345290,30.47705767,-97.78983123
345291,30.47705767,-97.78983123
345292,30.47705767,-97.78983123
345293,30.47705767,-97.78983123
345294,30.47705767,-97.78983123
345295,30.47705767,-97.78983123
345296,30.47705767,-97.78983123
345297,30.47705767,-97.78983123
345298,30.47705767,-97.78983123
345299,30.47705767,-97.78983123
345300,30.47705767,-97.78983123
345301,30.47705767,-97.78983123
345302,30.47705767,-97.78983123
345303,30.47705767,-97.78983123
345304,30.47705767,-97.78983123
345305,30.47705767,-97.78983123
345306,30.47705767,-97.78983123
345307,30.47705767,-97.78983123
345308,30.47705767,-97.78983123
345309,30.47705767,-97.78983123
345310,30.47705767,-97.78983123
345311,30.47705767,-97.78983123
345312,30.47705767,-97.78983123
345313,30.47705767,-97.78983123
345314,30.47705767,-97.78983123
345315,30.47705767,-97.78983123
345316,30.47705767,-97.78983123
345317,30.47705767,-97.78983123
345318,30.47705767,-97.78983123
345319,30.47705767,-97.78983123
345320,30.47705767,-97.78983123
345321,30.47705767,-97.78983123
345322,30.47705767,-97.78983123
345323,30.47705767,-97.78983123
345324,30.47705767,-97.78983123
345325,30.47705767,-97.78983123
345326,30.47705767,-97.78983123
345327,30.47705767,-97.78983123
345328,30.47705767,-97.78983123
345329,30.47705767,-97.78983123
345330,30.47705767,-97.78983123
345331,30.47705767,-97.78983123
345332,30.47705767,-97.78983123
345333,30.47705767,-97.78983123
345334,30.47705767,-97.78983123
345335,30.47705767,-97.78983123
345336,30.47705767,-97.78983123
345337,30.47705767,-97.78983123
345338,30.47705767,-97.78983123
345339,30.49820497,-97.78983175
345342,30.49721761,-97.78983241
345352,30.48963783,-97.78983884
345353,30.13890695,-97.7898398
345369,30.49735544,-97.78984783
345370,30.13460295,-97.78984862
345371,30.13460295,-97.78984862
345381,30.47026,-97.78985
345385,30.13431425,-97.78985305
345386,30.13431425,-97.78985305
345387,30.13431425,-97.78985305
345389,30.48897803,-97.78985309
345422,30.16023,-97.78986
345427,30.49749045,-97.78986014
345443,30.49931422,-97.7898755
345444,30.48376937,-97.7898763
345445,30.50055741,-97.78987761
345446,30.15622348,-97.78987782
345447,30.15622348,-97.78987782
345448,30.15622348,-97.78987782
345449,30.15622348,-97.78987782
345450,30.15622348,-97.78987782
345451,30.15622348,-97.78987782
345452,30.15622348,-97.78987782
345453,30.15622348,-97.78987782
345454,30.15622348,-97.78987782
345455,30.15622348,-97.78987782
345456,30.15622348,-97.78987782
345457,30.15622348,-97.78987782
345458,30.15622348,-97.78987782
345461,30.1575,-97.78988
345462,30.1575,-97.78988
345469,30.48469,-97.78988
345511,30.47015958,-97.78989569
345521,30.47016,-97.7899
345522,30.47022,-97.7899
345523,30.47022,-97.7899
345524,30.47022,-97.7899
345525,30.47022,-97.7899
345538,30.47021354,-97.78990397
345539,30.47021354,-97.78990397
345540,30.47021354,-97.78990397
345567,30.4839075,-97.78990758
345570,30.49838,-97.78991
345571,30.55084,-97.78991
345583,30.48814325,-97.78991959
345584,30.49860276,-97.7899197
345585,30.50172164,-97.78991991
345597,30.1428525,-97.78992268
345602,30.50113044,-97.789926
345614,30.13337,-97.78994
345615,30.16039,-97.78994
345626,30.13726159,-97.78994321
345628,30.13336997,-97.78994434
345631,30.48404851,-97.78994514
345635,30.48949146,-97.78994751
345637,30.13678592,-97.7899494
345645,30.48405,-97.78995
345649,30.50067443,-97.78995392
345653,30.49781689,-97.78995633
345660,30.48929,-97.78996
345663,30.49967627,-97.7899644
345672,30.14203,-97.78997
345680,30.49671,-97.78997
345687,30.48478072,-97.78997662
345697,30.48784,-97.78998
345702,30.48418134,-97.7899861
345729,30.50161319,-97.78999901
345735,30.47701,-97.79
345736,30.47701,-97.79
345738,30.49816982,-97.790001
345741,30.47701204,-97.79000263
345742,30.47701158,-97.79000392
345743,30.47701158,-97.79000392
345744,30.47701158,-97.79000392
345745,30.47701158,-97.79000392
345746,30.47701158,-97.79000392
345747,30.47701158,-97.79000392
345748,30.47701158,-97.79000392
345749,30.47701158,-97.79000392
345750,30.47701158,-97.79000392
345751,30.47701158,-97.79000392
345752,30.47701158,-97.79000392
345753,30.47701158,-97.79000392
345754,30.47701158,-97.79000392
345755,30.47701158,-97.79000392
345756,30.47701158,-97.79000392
345757,30.47701158,-97.79000392
345758,30.47701158,-97.79000392
345759,30.47701158,-97.79000392
345760,30.47701158,-97.79000392
345761,30.47701158,-97.79000392
345762,30.47701158,-97.79000392
345763,30.48432747,-97.79000447
345781,30.47001,-97.79001
345782,30.1397217,-97.79001138
345790,30.499273,-97.79001634
345795,30.15505,-97.79002
345803,30.48447916,-97.79002587
345805,30.15802,-97.79003
345813,30.50087,-97.79003
345822,30.13586082,-97.79003702
345858,30.50106423,-97.79005479
345859,30.48095114,-97.79005868
345860,30.48095114,-97.79005868
345861,30.48095114,-97.79005868
345862,30.48095114,-97.79005868
345863,30.48095114,-97.79005868
345864,30.48095114,-97.79005868
345865,30.48095114,-97.79005868
345866,30.48095114,-97.79005868
345867,30.48095114,-97.79005868
345868,30.48095114,-97.79005868
345869,30.48095114,-97.79005868
345870,30.48095114,-97.79005868
345871,30.48095114,-97.79005868
345872,30.48095114,-97.79005868
345873,30.48095114,-97.79005868
345874,30.48095114,-97.79005868
345875,30.48095114,-97.79005868
345876,30.48095114,-97.79005868
345877,30.48095114,-97.79005868
345878,30.48095114,-97.79005868
345879,30.48095114,-97.79005868
345880,30.48095114,-97.79005868
345881,30.48765646,-97.79005947
345890,30.48095,-97.79006
345902,30.14234,-97.79007
345906,30.14234117,-97.79007221
345913,30.4631,-97.79008
345918,30.49856479,-97.79008586
345930,30.4913,-97.79009
345938,30.49039381,-97.79009835
345943,30.13647,-97.7901
345953,30.48951,-97.7901
345954,30.49039,-97.7901
345955,30.49933,-97.7901
345963,30.50152455,-97.79010616
345965,30.49964062,-97.79010827
345986,30.48863945,-97.79011609
346001,30.49991051,-97.79012655
346003,30.49689896,-97.79012984
346005,30.13925,-97.79013
346006,30.15626,-97.79013
346011,30.48364,-97.79013
346012,30.4969,-97.79013
346013,30.49753,-97.79013
346018,30.13411906,-97.79013347
346019,30.13411906,-97.79013347
346020,30.13411906,-97.79013347
346021,30.13411906,-97.79013347
346034,30.4881256,-97.79013918
346036,30.13760104,-97.79013995
346057,30.50097259,-97.79014932
346070,30.46256,-97.79015
346071,30.48312,-97.79015
346076,30.46255881,-97.79015366
346077,30.46255881,-97.79015366
346078,30.46255881,-97.79015366
346081,30.48474576,-97.79015538
346084,30.13936,-97.79016
346097,30.49924291,-97.79016323
346101,30.50004884,-97.79016736
346132,30.50047829,-97.79018778
346135,30.14266,-97.79019
346136,30.15667,-97.79019
346142,30.48781,-97.79019
346145,30.1429816,-97.79019142
346148,30.48317339,-97.79019689
346151,30.13667812,-97.79019904
346162,30.13959896,-97.79020131
346165,30.50017054,-97.79020226
346178,30.48919974,-97.79021562
346182,30.50144428,-97.79021945
346191,30.50144,-97.79022
346197,30.47106155,-97.79022767
346198,30.47106155,-97.79022767
346199,30.1428,-97.79023
346208,30.47106,-97.79023
346209,30.47112,-97.79023
346226,30.49716774,-97.79023073
346229,30.48849871,-97.79023096
346239,30.49729994,-97.79023995
346254,30.13802937,-97.7902426
346258,30.48768222,-97.79024934
346260,30.50088932,-97.79024998
346267,30.49741302,-97.79025602
346269,30.13922,-97.79026
346277,30.48892,-97.79026
346286,30.49853258,-97.79026457
346288,30.14253755,-97.79026639
346293,30.16293,-97.79027
346302,30.49853,-97.79027
346304,30.49755634,-97.79027129
346305,30.1669217,-97.79027361
346306,30.1669217,-97.79027361
346307,30.1669217,-97.79027361
346309,30.16293104,-97.79027417
346313,30.13854,-97.79028
346314,30.16692,-97.79028
346328,30.47058693,-97.79028783
346336,30.47108,-97.79029
346338,30.49116496,-97.79029077
346342,30.49767511,-97.79029674
346344,30.15588,-97.7903
346350,30.49920987,-97.79030068
346358,30.48907224,-97.79030474
346361,30.48471029,-97.79030874
346371,30.49688062,-97.79031454
346372,30.48839313,-97.79031631
346380,30.49780206,-97.79031879
346389,30.4895,-97.79032
346394,30.48299998,-97.79032849
346398,30.50043,-97.79033
346400,30.50043164,-97.79033194
346406,30.50136133,-97.79033598
346414,30.48641605,-97.79033675
346416,30.49792071,-97.79033789
346436,30.13451935,-97.79034759
346437,30.486232,-97.79034796
346444,30.13832307,-97.79035195
346461,30.13769,-97.79037
346467,30.49804791,-97.79037265
346469,30.49652702,-97.79037469
346473,30.47007,-97.79038
346494,30.49818854,-97.79039117
346497,30.49058945,-97.79039489
346499,30.13743564,-97.79039744
346507,30.48876,-97.7904
346508,30.48954,-97.7904
346509,30.48954,-97.7904
346510,30.48972,-97.7904
346511,30.13594507,-97.79040184
346525,30.13779,-97.79041
346542,30.48829325,-97.79041105
346550,30.48896992,-97.79041541
346555,30.49040566,-97.79041879
346558,30.15671,-97.79042
346559,30.15671,-97.79042
346564,30.14226837,-97.7904222
346580,30.49134,-97.79043
346581,30.49077445,-97.79043129
346583,30.48771886,-97.79043256
346585,30.48314512,-97.7904358
346586,30.50126982,-97.79043686
346588,30.13862,-97.79044
346597,30.49212,-97.79044
346601,30.4985196,-97.79044277
346606,30.14310215,-97.79044457
346612,30.1431,-97.79045
346625,30.48466914,-97.79045273
346632,30.49920471,-97.79045644
346655,30.49024979,-97.79046419
346658,30.50071485,-97.79046739
346666,30.46239,-97.79047
346667,30.49689,-97.79047
346672,30.49689201,-97.79047304
346676,30.48513439,-97.79047538
346677,30.46238917,-97.79047563
346678,30.46238917,-97.79047563
346680,30.15517,-97.79048
346686,30.13906009,-97.79048761
346688,30.49956013,-97.79048835
346695,30.50137,-97.79049
346718,30.49968152,-97.79050738
346719,30.48812739,-97.79050752
346721,30.15511,-97.79051
346731,30.13422006,-97.7905105
346732,30.48330338,-97.79051102
346737,30.47659796,-97.79051612
346740,30.49007486,-97.79051963
346741,30.15515,-97.79052
346747,30.48885647,-97.79052003
346749,30.48605391,-97.79052097
346754,30.14150033,-97.79052468
346755,30.4998249,-97.79052582
346756,30.13796349,-97.79052595
346765,30.48481,-97.79053
346769,30.50085375,-97.79053677
346771,30.49994617,-97.7905385
346782,30.15444074,-97.79054186
346788,30.48271556,-97.79054876
346790,30.5011978,-97.79054992
346796,30.13704263,-97.79055017
346828,30.13927351,-97.7905706
346831,30.50007887,-97.79057311
346833,30.48775467,-97.79057452
346838,30.15510428,-97.79057821
346840,30.48206982,-97.79057851
346841,30.15511,-97.79058
346846,30.47006,-97.79058
346853,30.14268428,-97.79059163
346875,30.48989226,-97.79060384
346880,30.48189439,-97.79060854
346881,30.48875096,-97.79060856
346887,30.4819,-97.79061
346888,30.50020889,-97.79061097
346889,30.15878756,-97.79061106
346890,30.4991858,-97.79061257
346891,30.50158958,-97.79061263
346894,30.49852581,-97.79061729
346935,30.48222501,-97.79063792
346940,30.48223,-97.79064
346945,30.13676678,-97.79064302
346965,30.15442651,-97.79065617
346977,30.14579898,-97.79066159
346978,30.14579898,-97.79066159
346979,30.14579898,-97.79066159
346980,30.14579898,-97.79066159
346981,30.14579898,-97.79066159
346982,30.14579898,-97.79066159
346983,30.14579898,-97.79066159
346984,30.14579898,-97.79066159
346985,30.14579898,-97.79066159
346986,30.14579898,-97.79066159
346987,30.14579898,-97.79066159
346988,30.14579898,-97.79066159
346989,30.14579898,-97.79066159
346990,30.14579898,-97.79066159
346991,30.14579898,-97.79066159
346992,30.14579898,-97.79066159
346993,30.14579898,-97.79066159
346997,30.48344665,-97.79066284
346999,30.50094154,-97.79066468
347007,30.13660777,-97.79067235
347012,30.13884108,-97.7906769
347014,30.50032847,-97.79067769
347025,30.50042,-97.79068
347028,30.4858893,-97.79068093
347029,30.14321688,-97.79068205
347042,30.13827195,-97.79068554
347053,30.5013,-97.79069
347062,30.13622,-97.7907
347072,30.4878672,-97.79070176
347083,30.13631,-97.79071
347092,30.48864302,-97.79071304
347103,30.46229,-97.79072
347105,30.48294998,-97.79072041
347111,30.14229364,-97.79072532
347112,30.48263654,-97.7907255
347114,30.48630277,-97.79072717
347117,30.14229,-97.79073
347118,30.16155,-97.79073
347123,30.46573,-97.79073
347126,30.49297804,-97.79073834
347128,30.48692733,-97.79073927
347129,30.13740669,-97.79073994
347133,30.49298,-97.79074
347136,30.50172417,-97.79074248
347139,30.48245818,-97.79074609
347141,30.49725221,-97.79074619
347143,30.13794865,-97.79074783
347144,30.13608,-97.79075
347150,30.48647933,-97.79075427
347155,30.49706541,-97.79075748
347156,30.49742295,-97.79075757
347169,30.49742,-97.79076
347172,30.48356412,-97.79076136
347173,30.50044294,-97.7907636
347174,30.49923279,-97.79076378
347177,30.49759639,-97.79076569
347183,30.15513,-97.79077
347188,30.4976,-97.79077
347191,30.4985317,-97.79077594
347199,30.48672742,-97.79078265
347200,30.50103464,-97.79078291
347202,30.48182088,-97.79078514
347211,30.49689829,-97.79079047
347213,30.49152144,-97.79079267
347219,30.48853189,-97.79079536
347229,30.49014,-97.7908
347236,30.48316347,-97.79080686
347241,30.13635,-97.79081
347256,30.15627,-97.79082
347257,30.15627,-97.79082
347264,30.49167607,-97.79082352
347268,30.15747169,-97.79082608
347269,30.48374143,-97.79082654
347270,30.49775989,-97.79082807
347273,30.46282,-97.79083
347277,30.139529,-97.79083284
347278,30.50055434,-97.79083371
347282,30.48953936,-97.79083864
347288,30.4628,-97.79084
347305,30.49961396,-97.79084583
347311,30.49961,-97.79085
347315,30.14281325,-97.79085405
347320,30.14142446,-97.79085893
347321,30.13633,-97.79086
347328,30.13927929,-97.79086156
347361,30.49793,-97.79087
347365,30.49792858,-97.79087444
347379,30.14330899,-97.79088847
347388,30.5015,-97.79089
347400,30.49179297,-97.79089348
347418,30.48696077,-97.79090035
347420,30.4828711,-97.79090349
347421,30.49849848,-97.79090386
347429,30.16728,-97.79091
347434,30.50085,-97.79091
347436,30.49398809,-97.79091176
347438,30.16670061,-97.79091246
347451,30.4837,-97.79092
347453,30.49808352,-97.79092116
347456,30.48839414,-97.79092285
347460,30.13593901,-97.79092725
347461,30.13594,-97.79093
347465,30.48808,-97.79093
347466,30.4914,-97.79093
347467,30.4862738,-97.79093118
347468,30.50177742,-97.79093164
347470,30.49139769,-97.7909325
347473,30.13838418,-97.79093573
347474,30.4716284,-97.79093665
347475,30.48209616,-97.79093665
347478,30.16583479,-97.7909384
347479,30.1671961,-97.79093854
347481,30.50064169,-97.79093939
347482,30.1672,-97.79094
347483,30.1672,-97.79094
347484,30.1672,-97.79094
347485,30.1672,-97.79094
347490,30.16719347,-97.79094064
347491,30.16719347,-97.79094064
347496,30.13870892,-97.79094617
347501,30.13713858,-97.7909495
347502,30.1345,-97.79095
347513,30.13713859,-97.79095028
347516,30.48668402,-97.79095211
347517,30.13450387,-97.79095234
347531,30.48387339,-97.79096278
347533,30.49191262,-97.79096337
347535,30.16619558,-97.79096373
347539,30.48176398,-97.79096764
347540,30.13566757,-97.7909692
347541,30.13567,-97.79097
347542,30.1566,-97.79097
347547,30.48165,-97.79097
347548,30.15659907,-97.79097014
347552,30.48573009,-97.79097411
347553,30.13666328,-97.79097466
347561,30.16712,-97.79098
347567,30.48284,-97.79098
347568,30.49203126,-97.79098247
347574,30.48307353,-97.79098707
347575,30.49919321,-97.79098715
347577,30.50122296,-97.79098757
347579,30.48646473,-97.79098966
347583,30.46214,-97.79099
347584,30.49919,-97.79099
347587,30.13772802,-97.79099412
347589,30.49030432,-97.79099629
347594,30.48828563,-97.79099876
347595,30.48226241,-97.79099895
347596,30.13773,-97.791
347610,30.4627,-97.791
347612,30.16606432,-97.791002
347617,30.14242025,-97.79100678
347633,30.49053848,-97.79101552
347635,30.16711,-97.79102
347645,30.49962573,-97.79102338
347655,30.49994217,-97.79103091
347659,30.48961211,-97.79103997
347660,30.13964,-97.79104
347663,30.49216,-97.79104
347664,30.49273,-97.79104
347666,30.50075647,-97.79104117
347667,30.49216171,-97.79104254
347668,30.1657021,-97.79104318
347669,30.4900743,-97.79104682
347672,30.48276122,-97.79104929
347687,30.48242029,-97.79105512
347699,30.49373,-97.79106
347700,30.49373,-97.79106
347703,30.50012154,-97.79106111
347704,30.49871891,-97.7910632
347705,30.49372984,-97.79106467
347706,30.49372984,-97.79106467
347707,30.49372984,-97.79106467
347708,30.49372984,-97.79106467
347709,30.49372984,-97.79106467
347710,30.49372984,-97.79106467
347711,30.49372984,-97.79106467
347712,30.49372984,-97.79106467
347713,30.49372984,-97.79106467
347714,30.49372984,-97.79106467
347715,30.49372984,-97.79106467
347716,30.49372984,-97.79106467
347717,30.49372984,-97.79106467
347718,30.49372984,-97.79106467
347719,30.49372984,-97.79106467
347720,30.49372984,-97.79106467
347721,30.49372984,-97.79106467
347722,30.49372984,-97.79106467
347723,30.49372984,-97.79106467
347724,30.49372984,-97.79106467
347725,30.49372984,-97.79106467
347726,30.49372984,-97.79106467
347727,30.49372984,-97.79106467
347728,30.49372984,-97.79106467
347729,30.49372984,-97.79106467
347730,30.49372984,-97.79106467
347731,30.49372984,-97.79106467
347732,30.49372984,-97.79106467
347733,30.49372984,-97.79106467
347734,30.49372984,-97.79106467
347735,30.49372984,-97.79106467
347736,30.49372984,-97.79106467
347759,30.13953,-97.79108
347766,30.49844977,-97.791083
347774,30.49776,-97.79109
347776,30.48817194,-97.79109068
347777,30.14290599,-97.7910921
347782,30.48399704,-97.79109607
347787,30.13638,-97.7911
347788,30.16597,-97.7911
347797,30.14167688,-97.79110544
347808,30.50173421,-97.79111065
347809,30.48203364,-97.79111295
347812,30.48344189,-97.79111707
347816,30.14342,-97.79112
347824,30.48449,-97.79112
347826,30.4922733,-97.79112217
347827,30.14342365,-97.79112279
347850,30.49137,-97.79113
347853,30.49137416,-97.79113319
347855,30.48600837,-97.79113825
347859,30.16734,-97.79114
347868,30.16547852,-97.79114085
347892,30.48170434,-97.79115022
347898,30.50027474,-97.7911587
347901,30.50131988,-97.7911597
347908,30.14196402,-97.79116117
347913,30.48301388,-97.79116965
347916,30.1671,-97.79117
347928,30.48364376,-97.79117208
347930,30.16481093,-97.7911774
347947,30.48223,-97.79118
347948,30.48222751,-97.79118087
347952,30.48805,-97.79118282
347965,30.48556393,-97.79119444
347979,30.13920911,-97.79120514
347983,30.1527,-97.79121
347989,30.49240432,-97.79121081
347994,30.48934061,-97.79121862
347996,30.48617775,-97.79121953
347998,30.13641,-97.79122
347999,30.13687,-97.79122
348006,30.48412057,-97.79122301
348031,30.50148101,-97.7912412
348032,30.16465275,-97.79124486
348035,30.1425048,-97.79124821
348038,30.1425,-97.79125
348045,30.49938,-97.79125
348052,30.48967136,-97.79125436
348053,30.48241051,-97.79125543
348057,30.48792774,-97.79125909
348067,30.48222,-97.79126
348074,30.16735,-97.79127
348079,30.47197,-97.79127
348086,30.4913302,-97.79127409
348087,30.491674,-97.79127455
348088,30.48329378,-97.79127658
348090,30.16053445,-97.79127937
348091,30.13674084,-97.79127954
348093,30.16609,-97.79128
348099,30.49408,-97.79128
348100,30.49408,-97.79128
348101,30.49408,-97.79128
348102,30.49408,-97.79128
348103,30.49408,-97.79128
348105,30.48916038,-97.79128372
348108,30.50042856,-97.79128804
348123,30.50001,-97.79129
348125,30.48377266,-97.79129252
348134,30.50108605,-97.79129609
348137,30.13768457,-97.79129902
348144,30.49633,-97.7913
348155,30.49633364,-97.79130401
348158,30.48543968,-97.79130887
348159,30.48278561,-97.79130905
348174,30.48586,-97.79132
348175,30.4943,-97.79132
348183,30.4816555,-97.79132299
348184,30.48586351,-97.79132309
348190,30.48780261,-97.79132908
348191,30.14229939,-97.79132975
348194,30.13816925,-97.79133058
348195,30.49180714,-97.79133137
348200,30.13569141,-97.79133878
348204,30.13718,-97.79134
348213,30.13717667,-97.79134402
348214,30.14350508,-97.79134532
348216,30.13604089,-97.79134857
348225,30.49025095,-97.79135656
348226,30.14301854,-97.79135811
348231,30.49236,-97.79136
348237,30.13842846,-97.7913649
348239,30.13792242,-97.79136555
348243,30.13745218,-97.79136842
348245,30.49193,-97.79137
348246,30.49988,-97.79137
348247,30.4829931,-97.79137026
348249,30.49192622,-97.79137269
348250,30.13861288,-97.79137271
348268,30.48901101,-97.79137976
348276,30.49445,-97.79138
348278,30.49445121,-97.79138228
348281,30.14205094,-97.79138356
348283,30.50097229,-97.79138485
348286,30.14152579,-97.79139104
348289,30.13967769,-97.79139533
348293,30.48194302,-97.79139797
348301,30.49142,-97.7914
348304,30.49128879,-97.79140539
348349,30.49203712,-97.7914174
348357,30.47059,-97.79142
348361,30.16316014,-97.79142338
348362,30.16316071,-97.79142372
348373,30.49914,-97.79143
348374,30.48389918,-97.79143209
